client_name,client_id,account_type,address,phone_number,email,branch_id,servicing_broker_id,status,issued_on,updated_on,avg_days_between_logins,avg_user_sentiment_score
Joseph Russell,C006627,Commercial,"45330 Johnson Light, Schaefermouth, RI 48084",5173345925,joseph.russell@hawkins-schneider.com,B_US00223,S005002,Active,2005-08-20,2025-11-28,23.858183353392953,3.8187474785182256
Elizabeth Dickson,C006323,Commercial,"776 Cohen Street Suite 161, South Amber, NE 33632",770.321.1656x52031,elizabeth.dickson@pollard.com,B_US00966,S005384,Active,2005-03-27,2025-11-28,15.292770827530845,6.412328887727472
Timothy Wallace,C004994,Commercial,"7121 Darin Drive, Flemingbury, ND 40523",(592)870-6786,timothy.wallace@olson.org,B_US00730,S003481,Active,2005-03-12,2025-11-28,26.51360437198936,7.3731046899874375
Joshua Shepherd,C005571,Commercial,"62671 Aguilar Wall, Lake Kristyview, NJ 63773",7202070486,joshua.shepherd@murray-johnson.com,B_US00831,S006765,Active,2004-12-22,2025-11-28,4.51811979433873,7.142822077281914
Brian Black,C007640,Personal,"9532 Kent Meadows, Lake Rachaelmouth, NY 41667",+1-628-453-2885x9754,brian.black@evans.com,B_US00225,S002946,Prospect,2005-02-08,2025-11-28,5.166039787787076,5.140466850272423
John Young,C009357,Commercial,"99535 Carlos Islands Suite 389, Rebeccastad, GA 88195",+1-341-775-8371,john.young@ford.org,B_US00223,S008661,Inactive,2005-02-07,2025-11-28,3.4431929733873723,4.533376005494059
Thomas Lamb,C006212,Commercial,"562 Olson Squares Suite 859, Amandaton, SD 37033",001-361-635-0076x146,thomas.lamb@oneal-wheeler.com,B_US00198,S004605,Prospect,2005-01-21,2025-11-28,12.530983969720415,6.636563795417503
Walter Reed,C007673,Personal,"91225 Daniel Mountains Suite 561, Lake Jennifer, IN 61503",001-720-741-8695x80672,walter.reed@ross.info,B_US00730,S008396,Prospect,2005-01-04,2025-11-28,12.611879173154442,7.585983484314703
Mrs. Paula Smith MD,C005384,Personal,"9887 Barbara Ranch, Watsonmouth, AR 92479",931-593-7110x566,mrs..paula.smith.md@huff-hall.info,B_US00831,S009869,Prospect,2004-12-16,2025-11-28,17.40515369432025,3.9502492035478314
Kathryn Pennington,C002336,Commercial,"230 Alicia Course, West Rubenstad, AL 11310",001-980-605-3809,kathryn.pennington@stanley.net,B_US00256,S006447,Active,2005-03-17,2025-11-28,21.67246030698594,7.390256167238556
Steve Anderson,C009481,Personal,"7396 Rachel Corners Suite 805, Ianberg, AK 50161",001-331-575-9544,steve.anderson@rodriguez.com,B_US00198,S006383,Active,2005-02-13,2025-11-28,13.852021679807994,5.571319851205958
Jamie Baker,C003883,Commercial,"358 Robbins Rapid, Lake Lisa, MH 31329",(904)777-3971,jamie.baker@allen.net,B_US00256,S006369,Active,2005-03-09,2025-11-28,20.430202892712096,10.0
Benjamin Johnson,C004836,Commercial,"1596 Nicole Springs, Duffyhaven, DC 69366",756.812.4088,benjamin.johnson@lee.com,B_US00225,S002123,Prospect,2005-03-25,2025-11-28,7.664848345070643,9.314445678329463
James Ortega,C008173,Personal,"6224 Cisneros Brook, Saraton, MN 28272",(731)702-8096x9490,james.ortega@ramsey.com,B_US00225,S002691,Prospect,2005-11-25,2025-11-28,15.979531573720376,6.614457448311096
Beverly Lane,C006986,Commercial,"49911 Lopez Springs Apt. 192, Huffborough, VI 03332",553.727.0570x79792,beverly.lane@reid.com,B_US00749,S008263,Prospect,2005-04-24,2025-11-28,29.592609030215286,7.112928104554059
Jose Fields,C006740,Personal,"USCGC Williamson, FPO AP 28576",+1-285-528-5630x567,jose.fields@graham.org,B_US00223,S004227,Active,2005-07-17,2025-11-28,11.96154573255744,6.741240016720452
Alyssa Cannon,C001782,Commercial,"310 Julia Ways, Carlymouth, AZ 22596",+1-233-766-7740,alyssa.cannon@schneider-juarez.org,B_US00225,S002739,Active,2005-08-04,2025-11-28,22.354409621338363,6.195660253414237
Jennifer Roberts,C008164,Personal,"386 Newman Loop Suite 087, Samuelshire, NJ 78096",236-825-8505x7993,jennifer.roberts@johnson-foster.com,B_US00730,S008113,Inactive,2005-09-16,2025-11-28,12.3562023358924,5.071349386945642
Susan Ramirez,C007156,Commercial,"487 Donald Isle, West Chelsea, OH 53940",282.818.4858,susan.ramirez@cook.com,B_US00105,S005186,Prospect,2005-01-09,2025-11-28,26.062722682578787,5.379666605294585
Margaret Case,C006917,Personal,"29675 Haynes Stravenue Suite 192, New Douglas, AZ 51057",(591)821-2774x295,margaret.case@mccarthy-davis.org,B_US00223,S006443,Active,2005-02-01,2025-11-28,11.349537935174238,6.944436844306247
Ryan Bennett,C003831,Personal,"65427 Aguilar Village, Port Shelby, VI 14853",+1-880-280-2953x454,ryan.bennett@coleman.com,B_US00730,S009866,Inactive,2005-07-27,2025-11-28,24.553349173511883,8.197280521712905
Barbara King,C009820,Personal,"59749 Kimberly Pine, Tiffanyport, MA 93392",+1-682-952-8554x380,barbara.king@henry.com,B_US00749,S003281,Active,2004-12-07,2025-11-28,8.729940952152859,8.7712853042313
Jessica Jones,C004501,Commercial,"PSC 1628, Box 0345, APO AE 33401",388-988-7814,jessica.jones@campbell.com,B_US00256,S001957,Prospect,2004-12-21,2025-11-28,28.533301835911505,6.931341294370157
Kerry Ramsey,C003853,Personal,"48365 Anita Square, North Ellenchester, MI 25372",(737)457-1537,kerry.ramsey@beltran.com,B_US00695,S003997,Active,2005-11-15,2025-11-28,9.335352621963521,6.184668244418644
Christopher Hammond,C002724,Commercial,"00290 Thomas Path, Smithmouth, ID 63712",+1-886-587-9299x822,christopher.hammond@kelly.com,B_US00223,S003134,Prospect,2005-03-06,2025-11-28,0.9712371211356032,7.309038693279552
Pamela Ramirez,C009995,Personal,"3561 Wright Cove Apt. 204, Owenfurt, TX 87107",(269)306-5825x30385,pamela.ramirez@montgomery.biz,B_US00225,S001033,Prospect,2005-07-20,2025-11-28,11.308825113312093,8.70657088721219
Melissa Ryan,C006812,Commercial,"41249 John Gardens Apt. 262, Jenniferborough, MO 53479",255.942.2261,melissa.ryan@johnson.biz,B_US00198,S008361,Prospect,2005-02-18,2025-11-28,8.671951661480872,4.495157157849034
Danielle Jones,C002685,Personal,"909 Rogers Radial Suite 920, Wallland, CA 22916",001-527-712-4789,danielle.jones@moses.com,B_US00749,S009968,Active,2005-07-17,2025-11-28,7.439266675468716,5.549424980254214
Todd Garcia,C002614,Personal,"2894 Andrew Gardens Apt. 414, Carrieborough, WY 06615",001-861-246-5754,todd.garcia@miller.com,B_US00198,S004065,Prospect,2005-06-08,2025-11-28,2.7060838830567047,7.668532388025813
Larry Smith,C001621,Personal,"24882 Sharp Stravenue Suite 834, North Bryantown, MN 47511",+1-652-225-6889x0585,larry.smith@wright-anthony.info,B_US00966,S007862,Prospect,2005-01-17,2025-11-28,13.563563772834925,5.07839852603872
Andre Jones,C009627,Personal,"1424 Teresa Isle Apt. 951, Lake Gregorystad, CA 71843",463-811-5998,andre.jones@marshall.com,B_US00198,S008014,Active,2004-12-07,2025-11-28,5.190047292590062,3.6042210461263187
Karla Gibbs,C001349,Personal,"215 Marshall Islands Suite 947, Mccallland, MT 06760",484-801-8428x14969,karla.gibbs@lynch.com,B_US00730,S004802,Inactive,2005-09-26,2025-11-28,23.155337052638515,3.608726288768746
Alexa Edwards,C007009,Personal,"072 Stephens Tunnel Suite 421, Benjaminton, MH 66998",685.830.0826,alexa.edwards@anderson-lopez.biz,B_US00105,S006771,Inactive,2005-10-01,2025-11-28,8.73361497927462,6.604666189848721
Christian Castillo,C007151,Personal,"6321 Melinda Meadow, Joshuamouth, SD 95340",(728)555-4479x37354,christian.castillo@wright.info,B_US00831,S005588,Prospect,2005-01-29,2025-11-28,23.22680887437775,9.597023774839395
Angela Mcgee,C009631,Commercial,"90033 Keith Fort Suite 638, West Alexandriafort, SD 80716",392.732.9748x8639,angela.mcgee@morgan-white.com,B_US00198,S008751,Active,2005-07-23,2025-11-28,11.230625359054612,6.187891653802071
Lisa Lucas,C007162,Commercial,"944 Kramer Port Suite 936, South Brianhaven, WA 18798",558.233.7705x95479,lisa.lucas@torres.com,B_US00256,S009861,Active,2005-01-11,2025-11-28,16.552328439828873,5.665043972978001
Andrea Gardner,C003071,Personal,"86266 Owens Skyway, Leemouth, WV 64318",001-263-483-0244x82278,andrea.gardner@mills.com,B_US00966,S005510,Inactive,2005-01-24,2025-11-28,23.942625452696717,8.57501135454178
Adrienne Harris,C007544,Personal,"716 Cisneros Club Apt. 782, Gonzalezview, RI 70185",001-327-693-4025,adrienne.harris@scott.biz,B_US00695,S008233,Prospect,2005-07-18,2025-11-28,12.283341562840295,6.273001595066742
Erica Prince,C002818,Commercial,"9254 Brittany Turnpike, Cindyhaven, GA 24307",(820)813-3682x76032,erica.prince@marshall.com,B_US00223,S002704,Inactive,2005-02-25,2025-11-28,8.76635028019874,4.664631059124114
Teresa Conrad,C009997,Commercial,"80742 Finley Way Suite 732, Lake Michael, AL 87843",001-310-715-7194x2814,teresa.conrad@stark.net,B_US00749,S009558,Inactive,2005-06-04,2025-11-28,14.894875036506988,7.3021069098678115
Bradley Carpenter,C009696,Commercial,"160 Campbell Well, Wardview, MA 64579",658.412.7504,bradley.carpenter@wilson.com,B_US00730,S001405,Prospect,2005-10-14,2025-11-28,15.188637825330051,4.913651941994791
James Hampton,C005583,Commercial,"842 Tracy Plain Suite 435, Port Christopherbury, NM 02534",(519)467-2478x101,james.hampton@martinez.com,B_US00198,S004703,Inactive,2005-02-21,2025-11-28,13.829861175492177,5.453339474005927
Luke Farrell,C002511,Commercial,"4133 Randall Glen Suite 798, Ryanhaven, NV 60300",(848)662-9794x49608,luke.farrell@marshall-andrade.com,B_US00749,S008504,Active,2005-04-11,2025-11-28,23.610691081256462,5.537863496578695
Randall Cox,C006168,Commercial,"664 Bass Roads Suite 663, East Tracyview, NM 88451",799.707.2303x3723,randall.cox@myers-hamilton.org,B_US00749,S006006,Inactive,2005-06-13,2025-11-28,21.31899816122545,8.150693463319463
Matthew White,C006400,Commercial,"4417 Flowers Union Apt. 536, Lake Juliefurt, MI 78884",620-510-5892x0941,matthew.white@velasquez.com,B_US00831,S009815,Active,2005-08-20,2025-11-28,17.522720024123103,7.437922870815346
Michael Norris,C007807,Commercial,"611 Griffin Stream, New Robert, MD 17935",+1-827-277-0524,michael.norris@stephenson.biz,B_US00730,S007475,Inactive,2005-01-24,2025-11-28,24.62278186839619,6.949468908580871
Ricardo Reynolds,C008269,Commercial,"213 Veronica Tunnel Apt. 987, New Matthewshire, NM 72754",+1-454-883-9940x7127,ricardo.reynolds@shelton.info,B_US00225,S008516,Prospect,2005-02-25,2025-11-28,16.73884964076785,9.633333216112348
Juan Green,C002101,Personal,"18476 Miller Pines, Buckside, OH 62772",989-792-1107,juan.green@lewis.org,B_US00256,S007587,Prospect,2005-08-26,2025-11-28,16.282623266678392,10.0
Cynthia Conrad,C002525,Commercial,"7570 Andrew Ville, Sharonhaven, OR 08338",721-809-3777x3840,cynthia.conrad@long.net,B_US00223,S004844,Active,2005-02-14,2025-11-28,13.190785351568987,3.8603997029776966
Tiffany Stevens,C001365,Personal,"298 Bruce Light Suite 848, South Antonio, DE 49039",+1-701-522-0993x6587,tiffany.stevens@palmer-hale.com,B_US00831,S009740,Prospect,2005-02-24,2025-11-28,33.76143171085009,9.29501584925579
Casey Byrd,C004150,Commercial,"6197 Perkins Locks Apt. 091, New Joanna, AL 48978",001-846-683-6830,casey.byrd@ramirez.com,B_US00225,S004759,Inactive,2005-05-12,2025-11-28,11.22679711620055,6.673460363536758
Dr. Timothy Sanchez,C002680,Personal,"466 Kaitlyn Port Apt. 449, Rebeccaview, OK 80165",+1-406-417-6218x737,dr..timothy.sanchez@franco-schmidt.com,B_US00225,S003266,Prospect,2005-11-02,2025-11-28,5.459304784907362,8.299699143271571
Tami Thomas,C008199,Commercial,"410 Donald Island, New Samantha, GU 11691",(423)754-3755,tami.thomas@roberts-young.biz,B_US00198,S009847,Prospect,2005-01-27,2025-11-28,15.77368651215219,8.294627760580521
Melissa Meadows,C002116,Personal,"USCGC Hill, FPO AE 06564",+1-791-613-1188x5206,melissa.meadows@myers.com,B_US00749,S001626,Active,2005-06-15,2025-11-28,7.112987694208495,4.490968981532678
Mary Obrien,C001998,Personal,"569 Julia Road, West Nicholasstad, SC 92825",(276)738-4979,mary.obrien@reese.info,B_US00695,S009701,Prospect,2005-01-22,2025-11-28,15.067232038448628,1.6182917914004777
Brenda Howard,C003322,Personal,"22584 Daniel Knoll Suite 555, Sabrinachester, PA 48506",869-347-1963,brenda.howard@reed-wade.com,B_US00695,S008900,Prospect,2005-09-11,2025-11-28,12.828792933198262,8.80450347586844
Patricia Smith,C005332,Personal,"927 Green Freeway Apt. 946, East Andrea, SD 12906",+1-647-973-9654x514,patricia.smith@patrick-flowers.com,B_US00695,S004701,Active,2005-08-28,2025-11-28,20.737055248843475,10.0
Jay Zimmerman,C004612,Commercial,"392 Reynolds Hollow Apt. 116, Brianborough, CO 87428",980-595-6638x477,jay.zimmerman@johnson.net,B_US00223,S001017,Inactive,2005-10-31,2025-11-28,15.697553840658193,8.362437815580178
Kevin Moore,C005313,Personal,"5270 Rebecca Viaduct Apt. 029, Amandafurt, WV 69834",435.262.2244x58115,kevin.moore@palmer.net,B_US00225,S006089,Inactive,2005-10-24,2025-11-28,12.357624800224592,2.528219498437058
Dana Frank,C007417,Personal,"139 Ryan Bypass, Desireechester, IL 00786",991.307.3720,dana.frank@martinez-cunningham.info,B_US00225,S004112,Active,2005-05-01,2025-11-28,11.935331873042948,7.752203980631215
Kevin Martin,C009088,Commercial,"507 Matthew Mission Suite 636, New Michael, CT 44328",+1-663-724-3985x255,kevin.martin@russell.org,B_US00730,S004880,Prospect,2005-09-28,2025-11-28,17.64373890010247,9.002701547131633
Emily Randall,C003097,Commercial,"88421 Davis Branch Suite 986, Kristenland, WA 36892",(584)700-7122x52742,emily.randall@roy.com,B_US00198,S001009,Inactive,2005-05-25,2025-11-28,10.980629955314047,5.040011914112069
Valerie Crawford,C008693,Personal,"48637 Jacob Street Suite 223, North Robertstad, GU 39671",392.664.3109x41922,valerie.crawford@rojas-schwartz.com,B_US00105,S005592,Inactive,2004-12-15,2025-11-28,20.8120487139491,7.563744430617028
Breanna Burke PhD,C005591,Commercial,"005 Sullivan Cliff Apt. 105, New Dawnchester, RI 43580",+1-714-986-2760x0928,breanna.burke.phd@moore.com,B_US00831,S005632,Inactive,2005-11-07,2025-11-28,21.652003721440245,9.493831265338418
Kaitlin Mclean,C005486,Commercial,"47084 Sarah Summit Apt. 730, Deantown, NE 38494",3668645628,kaitlin.mclean@payne.com,B_US00730,S002013,Active,2005-02-14,2025-11-28,18.056058063247892,7.24586558080029
David Hughes,C004667,Personal,"2673 Kim Forge, Jamesshire, PA 82186",(543)647-3690x968,david.hughes@allen-avery.com,B_US00695,S003538,Prospect,2005-06-10,2025-11-28,14.510872363573109,8.764946667325875
Ross Patrick,C005074,Personal,"99515 Russell Shores, Castillochester, MA 30150",384-556-7714,ross.patrick@krueger-thompson.info,B_US00225,S009704,Inactive,2005-11-25,2025-11-28,13.936715241479726,2.2727707465248264
Laurie Cox,C003485,Commercial,"59617 Stacey Trafficway Suite 763, Joneshaven, AR 45139",711-780-4505,laurie.cox@banks.com,B_US00695,S006044,Prospect,2005-06-20,2025-11-28,9.522434068696413,2.922882216681087
Julia Medina,C001651,Personal,"54186 Linda Parkway Suite 012, Alexismouth, NE 36502",(747)813-2355x86616,julia.medina@powell-silva.com,B_US00749,S007528,Inactive,2005-07-14,2025-11-28,14.616908613913035,7.634345527210159
James Wilson,C002790,Commercial,"PSC 8202, Box 4402, APO AE 21071",674-474-2746x85052,james.wilson@sullivan.org,B_US00730,S005226,Inactive,2005-10-06,2025-11-28,23.328591337649243,7.55833858242233
Diane Nelson,C006055,Personal,"2480 Brooke River Apt. 317, South Karenville, OH 38153",770.748.6496,diane.nelson@morales.com,B_US00831,S008274,Inactive,2004-12-12,2025-11-28,12.556712837660907,7.731814139705936
Joel Reed,C008251,Commercial,"3128 Kim Cliffs Apt. 957, Cookshire, FM 39319",782.344.8395x013,joel.reed@lewis.biz,B_US00256,S002701,Inactive,2005-04-24,2025-11-28,9.207401652929736,6.228124679189269
Dustin Everett,C007477,Personal,"5606 Meyer Viaduct, Lake Matthew, KS 48609",776-959-9913,dustin.everett@roth.com,B_US00730,S005294,Prospect,2005-07-29,2025-11-28,8.376928336472774,9.225595079608485
Samantha Harris,C005972,Personal,"502 Megan Drive Suite 352, North Mark, OH 10078",(782)215-0147,samantha.harris@smith-bell.org,B_US00225,S003913,Active,2005-09-01,2025-11-28,7.102213501381716,9.789522943998163
Kevin Ponce,C006373,Commercial,"1619 Schneider Knoll, North Timothy, MN 15713",6298722188,kevin.ponce@woods.com,B_US00198,S009632,Inactive,2005-04-30,2025-11-28,21.42316008558567,9.56303954572297
Erika Johnson,C001309,Commercial,"99889 Christian Square, Nguyenshire, WI 51152",+1-333-537-9124x22546,erika.johnson@meyers.info,B_US00695,S001984,Prospect,2005-10-06,2025-11-28,5.193091897232694,4.847073184716239
Nancy Acosta,C004055,Personal,"31846 Morris Fork Apt. 829, Suechester, GA 08964",807-544-1386x792,nancy.acosta@rogers.com,B_US00749,S001808,Inactive,2005-02-18,2025-11-28,12.909185354490775,5.147989751604032
Allison Rodriguez,C004110,Commercial,"5315 Megan Path Suite 262, East Ambermouth, MP 68002",+1-735-356-9171,allison.rodriguez@cox-moss.com,B_US00831,S004549,Inactive,2005-08-31,2025-11-28,12.563362345597566,6.755910019828249
Amanda Gonzalez,C005717,Personal,"771 Ross Course Apt. 668, Lake Paul, IA 63201",+1-696-501-9116x492,amanda.gonzalez@mercado.net,B_US00256,S005237,Active,2005-10-25,2025-11-28,8.390735183231456,6.426481879237242
Amanda Jacobs,C003124,Personal,"2978 Janet Extensions, New Jenna, NM 92463",(287)287-7294x52221,amanda.jacobs@smith-moses.org,B_US00695,S001163,Inactive,2005-05-19,2025-11-28,8.793351504433318,8.941553496092874
Kimberly Lane,C001352,Commercial,"PSC 9358, Box 6452, APO AP 94261",+1-612-391-5608,kimberly.lane@tanner.com,B_US00749,S001390,Inactive,2005-10-16,2025-11-28,16.903773830967246,5.649583061088798
Samantha Alexander,C006287,Personal,"519 Valerie Wall Suite 998, Jonesshire, KY 94192",(253)833-0962x884,samantha.alexander@hood.com,B_US00225,S005161,Inactive,2005-05-07,2025-11-28,7.700998967548039,4.324039245085552
David Smith,C008395,Commercial,"39942 Mendez Parks, New Tanyamouth, LA 30436",+1-349-365-4291x461,david.smith@gonzales-brown.net,B_US00966,S006558,Prospect,2005-10-15,2025-11-28,23.202410848405314,5.027159937866471
Melvin Lewis,C009415,Commercial,"2041 Carter Coves Suite 888, Port Michael, NJ 31790",(586)804-6969,melvin.lewis@long.com,B_US00105,S004814,Prospect,2005-03-08,2025-11-28,28.434045684542042,7.594026850138177
Troy Walker,C009187,Commercial,"884 James Forges Apt. 805, Lake Kelseymouth, MI 70556",001-376-932-4795,troy.walker@mora.org,B_US00223,S008636,Prospect,2005-05-14,2025-11-28,15.033901850404956,8.284215815640152
Joel Finley,C002358,Commercial,"612 Bradshaw Walk Suite 982, Lake Shawnshire, MP 78768",509-245-0893,joel.finley@cole.com,B_US00105,S002679,Inactive,2005-04-02,2025-11-28,15.57951065213296,8.827411161635071
Jason Edwards,C004526,Personal,"3135 Danielle Trail Suite 932, West Wandabury, NE 80959",867.562.7916,jason.edwards@robles.com,B_US00198,S004765,Active,2005-11-21,2025-11-28,16.756389364800945,6.284875732698891
Kara Welch,C005787,Personal,"77352 Elizabeth Garden Apt. 802, South Jamiebury, MD 63133",361-797-3748x1908,kara.welch@mccall-munoz.com,B_US00749,S008539,Inactive,2005-07-21,2025-11-28,22.41319637962725,5.780761054592059
Sara Reed,C006570,Personal,"58294 Chelsea Keys, North Ericton, RI 92554",(612)384-1008x2906,sara.reed@brown.com,B_US00749,S004150,Active,2005-04-23,2025-11-28,10.524237400389705,3.1450832323966496
